"run","stored","consumed","remaining"
1,308.0,1.8000000268220901,39098.0
1,308.0,3.8000000566244125,39098.0
1,303.0,5.800000220537186,39098.0
1,299.0,7.000000178813934,39098.0
1,296.0,8.800000071525574,39098.0
1,293.0,10.400000274181366,39098.0
1,292.0,12.200000584125519,39098.0
1,290.0,14.100000977516174,39098.0
1,290.0,15.900001406669617,39098.0
1,289.0,18.300001978874207,39098.0
1,1130.0,20.900002479553223,38252.0
1,1128.0,22.50000286102295,38252.0
1,1128.0,24.30000329017639,38252.0
1,1127.0,26.100003719329834,38252.0
1,1126.0,27.900003910064697,38252.0
1,1123.0,29.70000410079956,38252.0
1,1122.0,31.300004243850708,38252.0
1,1122.0,33.30000448226929,38252.0
1,1122.0,34.7000048160553,38252.0
1,1122.0,36.300004959106445,38252.0
1,1122.0,38.30000424385071,38252.0
1,1122.0,40.100003480911255,38252.0
1,1122.0,41.60000228881836,38252.0
1,1122.0,43.50000071525574,38252.0
1,1122.0,45.399998903274536,38252.0
1,1122.0,47.299997091293335,38252.0
1,1122.0,49.199995279312134,38252.0
1,1122.0,51.09999346733093,38252.0
1,1122.0,52.99999165534973,38252.0
1,1122.0,54.89998984336853,38252.0
1,1122.0,56.4999885559082,38252.0
1,1122.0,59.69998598098755,38252.0
1,1122.0,62.899983406066895,38252.0
1,1122.0,66.09998083114624,38252.0
1,1122.0,69.09997844696045,38252.0
1,1093.0,72.2999758720398,38252.0
1,1737.0,75.49997282028198,37608.0
1,1734.0,77.49997138977051,37608.0
1,1734.0,79.0999698638916,37608.0
1,1733.0,81.09996795654297,37608.0
1,1733.0,83.09996604919434,37608.0
1,1733.0,85.09996461868286,37608.0
1,1733.0,86.49996376037598,37608.0
1,1732.0,88.4999623298645,37608.0
1,1731.0,90.29996061325073,37608.0
1,1731.0,92.19995880126953,37608.0
1,1730.0,94.09995746612549,37608.0
1,1729.0,95.89995670318604,37608.0
1,1729.0,97.89995574951172,37608.0
1,1729.0,100.59995365142822,37608.0
1,1729.0,103.39995098114014,37608.0
1,1729.0,106.39994812011719,37608.0
1,1729.0,109.39994525909424,37608.0
1,1729.0,112.19994258880615,37608.0
1,1729.0,114.99993991851807,37608.0
1,1729.0,117.59993743896484,37608.0
1,1729.0,120.29993534088135,37608.0
1,2151.0,123.19993305206299,37180.0
1,2151.0,125.09993171691895,37180.0
1,2151.0,126.9999303817749,37180.0
1,2151.0,129.4999294281006,37180.0
1,2151.0,132.29992771148682,37180.0
1,2151.0,135.09992599487305,37180.0
1,2151.0,137.89992427825928,37180.0
1,2151.0,140.6999225616455,37180.0
1,2151.0,143.29992294311523,37180.0
1,2151.0,145.89992427825928,37180.0
1,2151.0,148.49992561340332,37180.0
1,2151.0,150.6999273300171,37180.0
1,2131.0,153.09992790222168,37180.0
1,2481.0,154.69993019104004,36830.0
1,2472.0,156.29993152618408,36830.0
1,2471.0,158.29993343353271,36830.0
1,2470.0,159.6999340057373,36830.0
1,2469.0,161.4999361038208,36830.0
1,2469.0,163.09993743896484,36830.0
1,2469.0,165.09993934631348,36830.0
1,2468.0,167.0999412536621,36830.0
1,2468.0,168.89994430541992,36830.0
1,2468.0,170.09994792938232,36830.0
1,2468.0,171.89995193481445,36830.0
1,2468.0,173.69995498657227,36830.0
1,2468.0,175.49995803833008,36830.0
1,2468.0,177.49996185302734,36830.0
1,2468.0,179.09996509552002,36830.0
1,2468.0,180.89996910095215,36830.0
1,2468.0,182.6999740600586,36830.0
1,2468.0,184.6999807357788,36830.0
1,2468.0,186.49998664855957,36830.0
1,2468.0,188.0999927520752,36830.0
1,2468.0,190.10000038146973,36830.0
1,2468.0,192.00000762939453,36830.0
1,2468.0,193.90001487731934,36830.0
1,2468.0,195.80002212524414,36830.0
1,2468.0,197.70002937316895,36830.0
1,2468.0,199.60003662109375,36830.0
1,2468.0,202.10004425048828,36830.0
1,2468.0,204.70005226135254,36830.0
1,2468.0,207.50006103515625,36830.0
1,2468.0,210.30006980895996,36830.0
1,2468.0,212.90007781982422,36830.0
1,2468.0,215.70008659362793,36830.0
1,2468.0,218.3000946044922,36830.0
1,2468.0,221.1001033782959,36830.0
1,2468.0,223.9001121520996,36830.0
1,2468.0,226.70012092590332,36830.0
1,2468.0,229.4001293182373,36830.0
1,2468.0,232.1001377105713,36830.0
1,2468.0,234.80014610290527,36830.0
1,2468.0,237.50015449523926,36830.0
1,2468.0,240.10016250610352,36830.0
1,2468.0,242.70017051696777,36830.0
1,2468.0,245.30017852783203,36830.0
1,2468.0,248.60018730163574,36830.0
1,2468.0,250.3001937866211,36830.0
1,2468.0,252.00020027160645,36830.0
1,2468.0,253.7002067565918,36830.0
1,2468.0,255.40021324157715,36830.0
1,2468.0,256.90021896362305,36830.0
1,2468.0,258.40022468566895,36830.0
1,2468.0,259.90023040771484,36830.0
1,2468.0,262.70023918151855,36830.0
1,2468.0,265.7002487182617,36830.0
1,2468.0,268.50025749206543,36830.0
1,2468.0,271.30026626586914,36830.0
1,2468.0,274.3002758026123,36830.0
1,2468.0,276.90028381347656,36830.0
1,2468.0,279.5002918243408,36830.0
1,2468.0,282.500301361084,36830.0
1,2468.0,285.50031089782715,36830.0
1,2468.0,288.5003204345703,36830.0
1,2468.0,291.3003273010254,36830.0
1,2468.0,294.1003360748291,36830.0
1,2416.0,296.90034675598145,36830.0
1,3024.0,299.7003574371338,36222.0
1,3022.0,301.60036277770996,36222.0
1,3021.0,303.50036811828613,36222.0
1,3021.0,305.3003692626953,36222.0
1,3021.0,307.9003791809082,36222.0
