"run","stored","consumed","remaining"
1,897.0,2.0000000298023224,154775.0
1,889.0,4.100000083446503,154775.0
1,886.0,6.900000214576721,154775.0
1,1413.0,9.700000286102295,154246.0
1,1413.0,11.500000357627869,154246.0
1,1411.0,14.300000786781311,154246.0
1,1411.0,17.000001430511475,154246.0
1,2226.0,19.60000193119049,153424.0
1,2222.0,22.00000250339508,153424.0
1,2221.0,24.800002574920654,153424.0
1,2221.0,28.000003337860107,153424.0
1,2221.0,31.20000386238098,153424.0
1,2204.0,34.400004148483276,153424.0
1,3046.0,36.80000424385071,152578.0
1,3046.0,38.600003719329834,152578.0
1,3045.0,41.80000352859497,152578.0
1,3045.0,45.000001668930054,152578.0
1,3043.0,48.19999933242798,152578.0
1,3043.0,51.299996852874756,152578.0
1,3021.0,54.39999437332153,152578.0
1,3288.0,57.399991512298584,152307.0
1,3284.0,59.199989795684814,152307.0
1,3284.0,60.999988079071045,152307.0
1,3284.0,62.899986267089844,152307.0
1,3284.0,65.89998388290405,152307.0
1,3284.0,68.89998149871826,152307.0
1,3280.0,71.89997959136963,152307.0
1,3280.0,74.89997720718384,152307.0
1,3920.0,77.39997482299805,151659.0
1,3917.0,80.39997243881226,151659.0
1,3917.0,83.39997053146362,151659.0
1,3917.0,86.29996824264526,151659.0
1,3917.0,89.19996643066406,151659.0
1,3910.0,92.09996366500854,151659.0
1,3910.0,95.39996099472046,151659.0
1,4397.0,97.89995861053467,151162.0
1,4397.0,99.9999566078186,151162.0
1,4396.0,102.79995441436768,151162.0
1,4396.0,105.59995174407959,151162.0
1,4395.0,108.2999496459961,151162.0
1,4395.0,111.69994640350342,151162.0
1,4395.0,115.09994316101074,151162.0
1,4395.0,118.49993991851807,151162.0
1,5036.0,120.89993858337402,150499.0
1,5036.0,124.29993534088135,150499.0
1,5036.0,127.69993209838867,150499.0
1,5036.0,131.099928855896,150499.0
1,5036.0,134.3999261856079,150499.0
1,5241.0,138.29992485046387,150284.0
1,5240.0,141.89992332458496,150284.0
1,5240.0,145.49992275238037,150284.0
1,5240.0,148.99992275238037,150284.0
1,5223.0,152.499924659729,150284.0
1,5223.0,155.89992713928223,150284.0
1,5415.0,158.29992866516113,150090.0
1,5413.0,161.19993019104004,150090.0
1,5411.0,164.79993629455566,150090.0
1,5402.0,168.3999433517456,150090.0
1,5575.0,171.99995136260986,149903.0
1,5575.0,174.69995880126953,149903.0
1,5560.0,178.09996509552002,149903.0
1,5558.0,181.3999729156494,149903.0
1,5802.0,183.89998054504395,149659.0
1,5802.0,186.39998817443848,149659.0
1,5800.0,188.899995803833,149659.0
1,5798.0,191.40000343322754,149659.0
1,5798.0,193.90001106262207,149659.0
1,5798.0,196.4000186920166,149659.0
1,5798.0,198.90002632141113,149659.0
1,5785.0,201.40003395080566,149659.0
1,5785.0,203.9000415802002,149659.0
1,6594.0,205.60004806518555,148849.0
1,6593.0,208.80005645751953,148849.0
1,6593.0,212.00006675720215,148849.0
1,6593.0,215.20007705688477,148849.0
1,6593.0,218.30008697509766,148849.0
1,6593.0,221.40009689331055,148849.0
1,6593.0,225.40010833740234,148849.0
1,6593.0,229.40011978149414,148849.0
1,6593.0,233.40013122558594,148849.0
1,6593.0,237.40014266967773,148849.0
1,6561.0,241.40015411376953,148849.0
1,7200.0,245.20016479492188,148205.0
1,7199.0,249.00017547607422,148205.0
1,7199.0,252.70018577575684,148205.0
1,7197.0,257.1001968383789,148205.0
1,7195.0,261.500207901001,148205.0
1,7195.0,265.90021896362305,148205.0
1,7767.0,269.50022888183594,147611.0
1,7767.0,273.1002388000488,147611.0
1,7767.0,276.7002487182617,147611.0
1,7767.0,280.3002586364746,147611.0
1,7761.0,283.9002685546875,147611.0
1,8178.0,286.50027656555176,147173.0
1,8178.0,289.100284576416,147173.0
1,8443.0,291.60029220581055,146891.0
1,8443.0,293.4002990722656,146891.0
1,8442.0,296.0003070831299,146891.0
1,8442.0,298.8003158569336,146891.0
1,8441.0,301.6003246307373,146891.0
1,8441.0,304.400333404541,146891.0
1,8441.0,307.100341796875,146891.0
1,8441.0,310.7003517150879,146891.0
1,8441.0,314.3003616333008,146891.0
1,8441.0,317.9003715515137,146891.0
1,8458.0,321.4003791809082,146874.0
1,8442.0,324.8003902435303,146874.0
1,8442.0,328.200403213501,146874.0
1,8442.0,331.6004161834717,146874.0
1,8442.0,334.900426864624,146874.0
1,8442.0,338.20043754577637,146874.0
1,8423.0,341.5004482269287,146874.0
1,9389.0,344.00045585632324,145906.0
1,9389.0,346.5004634857178,145906.0
1,9389.0,349.0004711151123,145906.0
1,9389.0,351.50047874450684,145906.0
1,9376.0,354.00048446655273,145906.0
1,9958.0,356.1004867553711,145324.0
1,9957.0,357.80048751831055,145324.0
1,9957.0,359.50048828125,145324.0
1,9956.0,362.70050048828125,145324.0
1,9956.0,365.9005126953125,145324.0
1,9956.0,369.10052490234375,145324.0
1,9956.0,372.300537109375,145324.0
1,9956.0,375.50054931640625,145324.0
1,9956.0,378.7005615234375,145324.0
1,9956.0,381.8005714416504,145324.0
1,9956.0,384.9005813598633,145324.0
1,9956.0,388.0005912780762,145324.0
1,9920.0,391.10060119628906,145324.0
1,9997.0,393.00060653686523,145245.0
1,9997.0,394.9006118774414,145245.0
1,9997.0,396.8006172180176,145245.0
1,9997.0,398.70062255859375,145245.0
1,9997.0,400.6006278991699,145245.0
1,9997.0,402.5006332397461,145245.0
1,9997.0,404.40063858032227,145245.0
1,9997.0,406.80064392089844,145245.0
1,9997.0,409.6006546020508,145245.0
1,9997.0,412.6006660461426,145245.0
1,9997.0,415.6006774902344,145245.0
1,9997.0,418.6006889343262,145245.0
1,9997.0,421.60070037841797,145245.0
1,9997.0,424.60071182250977,145245.0
1,9997.0,427.5007209777832,145245.0
1,9997.0,430.40073013305664,145245.0
1,9997.0,433.8007392883301,145245.0
1,9997.0,435.9007453918457,145245.0
