"run","stored","consumed"
3,8775.0,372.4005546569824
3,8773.0,376.60057067871094
3,9412.0,380.2005844116211
3,9344.0,383.7005958557129
3,9990.0,387.2006072998047
3,9985.0,389.10061264038086
3,9985.0,391.00061798095703
3,9985.0,392.9006233215332
3,9985.0,394.8006286621094
3,9985.0,396.70063400268555
3,9985.0,398.6006393432617
3,9985.0,400.5006446838379
3,9985.0,402.40065002441406
3,9985.0,404.30065536499023
3,9985.0,406.40066146850586
3,9985.0,408.1006660461426
3,9985.0,409.8006706237793
3,9985.0,411.9006767272949
3,9985.0,415.1006889343262
3,9985.0,418.3007011413574
3,9985.0,421.5007133483887
3,9985.0,424.7007255554199
3,9985.0,427.7007293701172
3,9985.0,430.90074157714844
3,9985.0,434.5007553100586
3,9985.0,438.0007667541504
3,9985.0,441.5007781982422
3,9985.0,446.1007957458496
3,9985.0,450.70081329345703
3,9985.0,455.30083084106445
3,9985.0,459.9008483886719
3,9985.0,464.5008659362793
3,9985.0,469.1008834838867
3,9985.0,473.70090103149414
3,9957.0,478.30091857910156
3,10956.0,482.6009330749512
3,10956.0,484.50093841552734
3,10953.0,486.4009437561035
3,10953.0,488.3009490966797
3,10953.0,490.20095443725586
3,10953.0,492.10095977783203
3,10953.0,494.0009651184082
3,10953.0,495.9009704589844
3,10953.0,497.80097579956055
3,10953.0,499.7009811401367
3,10953.0,501.6009864807129
3,10953.0,503.50099182128906
3,10953.0,506.40099716186523
3,10953.0,510.5010108947754
3,10953.0,514.801025390625
3,10953.0,518.9010391235352
3,10953.0,522.8010482788086
3,10953.0,528.0010681152344
3,10953.0,533.2010879516602
3,10953.0,538.4011077880859
3,10953.0,543.6011276245117
3,10953.0,548.8011474609375
3,10898.0,554.0011672973633
3,10985.0,559.2011871337891
3,11706.0,562.801197052002
3,11704.0,565.8012046813965
3,11704.0,568.8012084960938
3,11931.0,571.8012046813965
3,11903.0,573.8012008666992
3,11903.0,575.801197052002
3,11903.0,577.8011932373047
3,11903.0,579.8011894226074
3,11903.0,581.8011856079102
3,11903.0,583.8011817932129
3,11903.0,585.8011779785156
3,11903.0,587.4011650085449
3,11903.0,590.6011657714844
3,11903.0,593.8011665344238
3,11903.0,597.0011672973633
3,11903.0,600.2011680603027
3,11903.0,603.4011688232422
3,11903.0,606.6011695861816
3,11903.0,609.8011703491211
3,11903.0,613.0011711120605
3,11903.0,616.2011680603027
3,11896.0,619.3011627197266
3,11896.0,622.9011497497559
3,11870.0,627.1011390686035
3,12294.0,631.3011283874512
3,12291.0,634.5011177062988
3,12291.0,637.7011070251465
3,12291.0,640.7010955810547
3,12291.0,643.7010841369629
3,12291.0,646.7010726928711
3,12291.0,649.7010612487793
3,12291.0,652.7010498046875
3,12291.0,655.7010345458984
3,12291.0,658.7010192871094
3,12291.0,661.7010040283203
3,12291.0,664.7009887695312
3,12291.0,667.7009735107422
3,12291.0,670.7009544372559
3,12291.0,673.700927734375
3,12291.0,676.7008934020996
3,12280.0,679.7008590698242
3,12875.0,682.7008247375488
3,12875.0,684.5008010864258
3,12874.0,686.3007774353027
3,12874.0,688.1007537841797
3,12874.0,689.9007301330566
3,12874.0,691.7007064819336
3,12874.0,693.5006828308105
3,12874.0,695.3006591796875
3,12874.0,697.6006393432617
3,12874.0,700.6006164550781
3,12874.0,704.0005798339844
3,12874.0,707.4005432128906
3,12874.0,710.8005065917969
3,12874.0,714.100471496582
3,12874.0,718.1004333496094
3,12874.0,722.1003952026367
3,12874.0,726.1003570556641
3,12874.0,730.1003189086914
3,12874.0,734.1002807617188
3,12874.0,738.1002349853516
3,12874.0,742.1001892089844
3,12874.0,746.1001434326172
3,12874.0,749.8001022338867
3,12874.0,754.6000518798828
3,12874.0,759.4000015258789
3,12874.0,764.199951171875
3,12874.0,768.9999008178711
3,12874.0,773.7998504638672
3,13040.0,778.5998001098633
3,13036.0,782.0997619628906
3,13036.0,786.2997207641602
3,13034.0,790.4996795654297
3,13031.0,794.6996383666992
3,13030.0,798.8995971679688
3,13030.0,803.0995559692383
3,13030.0,807.2995147705078
3,13005.0,811.4994735717773
3,13005.0,815.6994323730469
3,13857.0,819.2993927001953
3,13805.0,822.8993530273438
3,14181.0,826.3993148803711
3,14181.0,828.899284362793
3,14177.0,831.2992553710938
3,14177.0,833.6992263793945
3,14177.0,835.8992004394531
3,14177.0,839.3991622924805
3,14173.0,842.8991241455078
3,14169.0,846.3990859985352
3,14169.0,849.8990478515625
3,14168.0,853.3990097045898
3,14168.0,856.8989715576172
3,14982.0,860.3989334106445
3,14982.0,863.2988967895508
3,14981.0,866.0988616943359
3,14980.0,868.9988250732422
3,14979.0,871.8987884521484
3,14979.0,874.7987518310547
3,14945.0,877.6987152099609
3,15620.0,879.8986892700195
3,15609.0,881.6986618041992
3,15605.0,883.5986328125
3,15600.0,885.3986053466797
3,15597.0,887.1985778808594
3,15595.0,888.9985504150391
3,15595.0,890.6985244750977
3,15595.0,892.4984970092773
3,15595.0,894.298469543457
3,15595.0,896.0984420776367
3,15595.0,897.9984130859375
3,15595.0,899.7983856201172
3,15595.0,901.5983581542969
3,15595.0,903.4983291625977
3,15595.0,905.3983001708984
3,15595.0,907.4982681274414
3,15595.0,910.1982345581055
3,15595.0,912.8982009887695
3,15595.0,915.5981674194336
3,15595.0,918.2981338500977
3,15595.0,920.9981002807617
3,15591.0,923.6980667114258
3,15591.0,926.3980331420898
3,15591.0,929.0979995727539
3,15591.0,931.5979690551758
3,15591.0,935.0979309082031
3,15591.0,938.5978927612305
3,15591.0,942.0978546142578
3,15582.0,945.5978164672852
3,15581.0,948.8977813720703
3,15580.0,952.1977462768555
3,16115.0,954.8977127075195
3,16114.0,957.5976791381836
3,16114.0,960.2976455688477
3,16114.0,962.9976119995117
3,16114.0,965.5975799560547
3,16114.0,969.097541809082
3,16114.0,972.5975036621094
3,16114.0,975.9974670410156
3,16114.0,980.2974243164062
3,16922.0,984.5973815917969
3,16892.0,987.9973449707031
3,16892.0,991.3973083496094
3,16890.0,994.7972717285156
3,16890.0,998.1972351074219
3,16890.0,1001.5971984863281
3,16890.0,1004.9971618652344
3,16890.0,1008.3971252441406
3,16890.0,1011.7970886230469
3,16890.0,1015.1970520019531
3,16890.0,1018.5970153808594
3,16890.0,1021.1969833374023
3,16890.0,1022.8969573974609
3,16890.0,1025.696922302246
3,16890.0,1029.4968795776367
3,16890.0,1033.3968353271484
3,16890.0,1037.9967880249023
3,16890.0,1042.5967407226562
3,16890.0,1047.1966934204102
3,16890.0,1051.6966400146484
3,16868.0,1056.896583557129
3,16868.0,1062.0965270996094
3,18195.0,1067.0964736938477
3,18195.0,1070.696434020996
3,18193.0,1074.2963943481445
3,18192.0,1077.896354675293
3,18192.0,1081.4963150024414
3,18192.0,1085.0962753295898
3,18192.0,1088.6962356567383
3,18192.0,1092.0961990356445
3,18192.0,1096.4961547851562
3,18606.0,1100.896110534668
3,18574.0,1104.2960739135742
3,18574.0,1107.6960372924805
3,18574.0,1111.0960006713867
3,18574.0,1114.495964050293
3,18574.0,1117.8959274291992
3,18552.0,1121.2958908081055
3,19099.0,1124.6958541870117
3,19098.0,1127.4958190917969
3,19098.0,1129.9957962036133
3,19098.0,1133.5957565307617
3,19098.0,1136.6957168579102
3,19098.0,1140.4956741333008
3,19098.0,1144.2956314086914
3,19098.0,1148.095588684082
3,19098.0,1151.8955459594727
3,20015.0,1155.6955032348633
3,20015.0,1158.6954650878906
3,20015.0,1161.5954284667969
3,20015.0,1165.1953887939453
3,20015.0,1168.7953491210938
3,20015.0,1172.3953094482422
3,20001.0,1175.9952697753906
3,20001.0,1179.495231628418
3,19957.0,1182.9951934814453
3,20556.0,1186.4951553344727
3,20556.0,1188.9951248168945
3,20555.0,1191.4950942993164
3,20555.0,1193.9950637817383
3,20555.0,1196.4950332641602
3,20555.0,1198.995002746582
3,20555.0,1201.494972229004
3,20555.0,1203.9949417114258
3,20555.0,1206.4949111938477
3,20555.0,1208.9948806762695
3,20555.0,1211.4948501586914
3,20555.0,1213.9948196411133
3,20555.0,1216.4947891235352
3,20533.0,1219.7947463989258
3,20532.0,1222.4947128295898
3,21175.0,1224.8946838378906
3,21174.0,1226.6946563720703
3,21173.0,1229.994613647461
3,21173.0,1233.1945724487305
3,21173.0,1236.39453125
3,21173.0,1239.5944900512695
3,21173.0,1242.794448852539
3,21173.0,1245.8944091796875
3,21173.0,1249.494369506836
3,21173.0,1253.4943237304688
3,21173.0,1257.4942779541016
3,21173.0,1261.4942321777344
3,21173.0,1265.4941864013672
3,21173.0,1269.394142150879
3,21173.0,1273.9940872192383
3,21173.0,1278.5940399169922
3,21173.0,1283.1939849853516
3,21173.0,1287.7939224243164
3,21173.0,1292.2938690185547
3,21127.0,1296.793815612793
3,21145.0,1301.2937622070312
3,21142.0,1304.7937240600586
3,21140.0,1308.2936935424805
3,21140.0,1311.7936553955078
3,21140.0,1315.2936172485352
3,21140.0,1318.7935791015625
3,21140.0,1322.2935409545898
3,21275.0,1325.7935028076172
3,21274.0,1328.2934799194336
3,21274.0,1330.79345703125
3,21274.0,1333.2934341430664
3,21274.0,1335.7934112548828
3,21274.0,1338.2933883666992
3,21274.0,1340.793357849121
3,21274.0,1343.1933364868164
3,21274.0,1345.5933151245117
3,21246.0,1347.993293762207
3,21993.0,1350.3932723999023
