"run","stored","consumed","remaining"
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
1,582.0,0.0,153289.0
