"run","stored","consumed","remaining"
1,892.0,1.8000000268220901,154775.0
1,892.0,3.4000000804662704,154775.0
1,890.0,6.0000001192092896,154775.0
1,890.0,8.70000022649765,154775.0
1,1415.0,10.600000262260437,154246.0
1,1415.0,12.000000476837158,154246.0
1,1414.0,14.600000977516174,154246.0
1,1413.0,17.600001573562622,154246.0
1,1404.0,20.60000216960907,154246.0
1,1404.0,23.60000240802765,154246.0
1,2246.0,25.700002431869507,153400.0
1,2246.0,28.100002765655518,153400.0
1,2243.0,30.40000295639038,153400.0
1,2241.0,31.90000295639038,153400.0
1,2241.0,33.800002574920654,153400.0
1,2240.0,35.70000219345093,153400.0
1,2239.0,37.400001764297485,153400.0
1,2238.0,39.10000133514404,153400.0
1,2237.0,40.600000858306885,153400.0
1,2237.0,42.5,153400.0
1,2236.0,44.19999861717224,153400.0
1,2236.0,45.89999747276306,153400.0
1,2235.0,47.5999960899353,153400.0
1,2234.0,49.299994468688965,153400.0
1,2234.0,50.79999303817749,153400.0
1,2234.0,52.09999179840088,153400.0
1,2234.0,53.79999017715454,153400.0
1,2234.0,55.299988746643066,153400.0
1,2234.0,56.39998817443848,153400.0
1,2234.0,58.09998655319214,153400.0
1,2234.0,59.99998474121094,153400.0
1,2234.0,61.299983501434326,153400.0
1,2234.0,63.199981689453125,153400.0
1,2234.0,65.09997987747192,153400.0
1,2234.0,66.79997825622559,153400.0
1,2234.0,68.49997663497925,153400.0
1,2234.0,70.39997482299805,153400.0
1,2234.0,72.29997301101685,153400.0
1,2234.0,73.99997138977051,153400.0
1,2234.0,75.69996976852417,153400.0
1,2234.0,77.39996814727783,153400.0
1,2234.0,79.29996681213379,153400.0
1,2234.0,80.79996538162231,153400.0
1,2234.0,82.69996404647827,153400.0
1,2234.0,84.59996271133423,153400.0
1,2234.0,86.29996156692505,153400.0
1,2234.0,88.19995975494385,153400.0
1,2234.0,89.89995813369751,153400.0
1,2234.0,91.59995698928833,153400.0
1,2234.0,92.89995574951172,153400.0
1,2234.0,94.59995412826538,153400.0
1,2234.0,95.89995288848877,153400.0
1,2234.0,97.79995107650757,153400.0
1,2234.0,99.49994945526123,153400.0
1,2234.0,100.39994859695435,153400.0
1,2234.0,102.29994678497314,153400.0
1,2234.0,103.9999451637268,153400.0
1,2234.0,104.89994430541992,153400.0
1,2234.0,106.39994287490845,153400.0
1,2234.0,108.09994125366211,153400.0
1,2234.0,109.59993982315063,153400.0
1,2234.0,111.2999382019043,153400.0
1,2234.0,113.1999363899231,153400.0
1,2234.0,115.0999345779419,153400.0
1,2234.0,116.79993295669556,153400.0
1,2234.0,118.69993114471436,153400.0
1,2234.0,120.39992952346802,153400.0
1,2234.0,122.29992771148682,153400.0
1,2234.0,123.99992609024048,153400.0
1,2234.0,125.69992446899414,153400.0
1,2234.0,127.5999231338501,153400.0
1,2234.0,129.49992179870605,153400.0
1,2234.0,130.99992084503174,153400.0
1,2234.0,132.69991970062256,153400.0
1,2234.0,134.3999195098877,153400.0
1,2234.0,135.8999195098877,153400.0
1,2234.0,137.59991931915283,153400.0
1,2234.0,139.29991912841797,153400.0
1,2234.0,140.9999179840088,153400.0
1,2234.0,142.89991760253906,153400.0
1,2234.0,144.79991722106934,153400.0
1,2234.0,146.49991703033447,153400.0
1,2234.0,147.79991722106934,153400.0
1,2234.0,149.4999179840088,153400.0
1,2234.0,150.79992008209229,153400.0
1,2234.0,152.29992198944092,153400.0
1,2234.0,154.19992446899414,153400.0
1,2234.0,155.6999273300171,153400.0
1,2234.0,157.5999298095703,153400.0
1,2234.0,158.8999319076538,153400.0
1,2234.0,160.79993534088135,153400.0
1,2234.0,162.49993801116943,153400.0
1,2234.0,164.3999433517456,153400.0
1,2234.0,166.29994869232178,153400.0
1,2234.0,167.9999542236328,153400.0
1,2234.0,169.89996147155762,153400.0
1,2234.0,171.59996795654297,153400.0
1,2234.0,173.29997444152832,153400.0
1,2234.0,174.3999786376953,153400.0
1,2234.0,176.09998512268066,153400.0
1,2234.0,177.99999237060547,153400.0
1,2234.0,179.69999885559082,153400.0
1,2234.0,181.60000610351562,153400.0
1,2234.0,183.10001182556152,153400.0
1,2234.0,185.00001907348633,153400.0
1,2234.0,186.50002479553223,153400.0
1,2234.0,188.00003051757812,153400.0
1,2234.0,189.50003623962402,153400.0
1,2234.0,191.00004196166992,153400.0
1,2234.0,192.90004920959473,153400.0
1,2234.0,194.60005569458008,153400.0
1,2234.0,195.90006065368652,153400.0
1,2234.0,197.80006790161133,153400.0
1,2234.0,199.50007438659668,153400.0
1,2234.0,201.20008087158203,153400.0
1,2234.0,202.90008735656738,153400.0
1,2234.0,204.60009384155273,153400.0
1,2234.0,206.10009956359863,153400.0
1,2234.0,208.00010681152344,153400.0
1,2234.0,209.90011405944824,153400.0
1,2234.0,211.40011978149414,153400.0
1,2234.0,213.1001262664795,153400.0
1,2234.0,214.80013275146484,153400.0
1,2234.0,216.70013999938965,153400.0
1,2234.0,218.400146484375,153400.0
1,2234.0,220.10015296936035,153400.0
1,2234.0,221.8001594543457,153400.0
1,2234.0,223.7001667022705,153400.0
1,2234.0,225.6001739501953,153400.0
1,2234.0,227.30018043518066,153400.0
1,2234.0,229.20018768310547,153400.0
1,2234.0,230.90019416809082,153400.0
1,2234.0,232.60020065307617,153400.0
1,2234.0,234.10020637512207,153400.0
1,2234.0,235.60021209716797,153400.0
1,2234.0,237.10021781921387,153400.0
1,2234.0,238.80022430419922,153400.0
1,2234.0,240.30023002624512,153400.0
1,2234.0,242.20023727416992,153400.0
1,2234.0,243.90024375915527,153400.0
1,2234.0,245.80025100708008,153400.0
1,2234.0,247.50025749206543,153400.0
1,2234.0,248.80026245117188,153400.0
1,2234.0,250.50026893615723,153400.0
1,2234.0,252.0002737045288,153400.0
1,2234.0,254.20028018951416,153400.0
1,2234.0,256.7002868652344,153400.0
1,2234.0,258.4002914428711,153400.0
1,2234.0,260.9002990722656,153400.0
1,2234.0,262.600305557251,153400.0
1,2234.0,264.5003128051758,153400.0
1,2234.0,266.0003185272217,153400.0
1,2234.0,267.70032501220703,153400.0
1,2234.0,269.60033226013184,153400.0
1,2234.0,271.3003387451172,153400.0
1,2234.0,273.00034523010254,153400.0
1,2234.0,274.90035247802734,153400.0
1,2218.0,276.40035820007324,153400.0
1,2218.0,278.30036544799805,153400.0
1,2217.0,280.0003719329834,153400.0
1,2217.0,281.9003791809082,153400.0
1,2217.0,283.800386428833,153400.0
1,2217.0,285.50039291381836,153400.0
1,2217.0,287.40040016174316,153400.0
1,2217.0,288.90040588378906,153400.0
1,2217.0,290.6004123687744,153400.0
1,2217.0,292.1004180908203,153400.0
1,2217.0,294.0004253387451,153400.0
1,2217.0,295.7004280090332,153400.0
1,2217.0,297.2004337310791,153400.0
1,2217.0,299.1004390716553,153400.0
