"run","stored","consumed","remaining"
1,0.0,2.400000035762787,38376.0
1,0.0,5.000000134110451,38376.0
1,78.0,7.000000149011612,38298.0
1,78.0,8.900000154972076,38298.0
1,78.0,11.500000417232513,38298.0
1,78.0,14.100000858306885,38298.0
1,78.0,16.600001454353333,38298.0
1,359.0,19.500001907348633,38017.0
1,355.0,22.00000238418579,38017.0
1,355.0,25.200002670288086,38017.0
1,894.0,28.40000295639038,37478.0
1,889.0,31.00000286102295,37478.0
1,889.0,33.400002241134644,37478.0
1,884.0,36.20000171661377,37478.0
1,1148.0,39.50000190734863,37213.0
1,1148.0,42.90000128746033,37213.0
1,1148.0,46.299999952316284,37213.0
1,1148.0,49.699997663497925,37213.0
1,1148.0,52.99999523162842,37213.0
1,1834.0,56.19999313354492,36507.0
1,1822.0,58.999990940093994,36507.0
1,1817.0,61.799988746643066,36507.0
1,1817.0,64.5999870300293,36507.0
1,1817.0,67.39998435974121,36507.0
1,1817.0,69.89998197555542,36507.0
1,2535.0,72.89998054504395,35777.0
1,2535.0,75.89997816085815,35777.0
1,2535.0,78.89997577667236,35777.0
1,2535.0,81.89997339248657,35777.0
1,2535.0,84.49997186660767,35777.0
1,2535.0,88.6999683380127,35777.0
1,2530.0,92.89996480941772,35777.0
1,2508.0,97.0999608039856,35777.0
1,2849.0,100.19995784759521,35436.0
1,2848.0,103.99995422363281,35436.0
1,2848.0,107.69995069503784,35436.0
1,3026.0,112.29994678497314,35235.0
1,3026.0,115.69994354248047,35235.0
1,3022.0,119.0999402999878,35235.0
1,3022.0,122.49993705749512,35235.0
1,3013.0,125.89993381500244,35235.0
1,3664.0,129.29993057250977,34583.0
1,3655.0,132.09992790222168,34583.0
1,3647.0,134.8999252319336,34583.0
1,4587.0,137.29992485046387,33643.0
1,4585.0,140.49992179870605,33643.0
1,4584.0,143.69991874694824,33643.0
1,4583.0,146.79991626739502,33643.0
1,4583.0,149.9999179840088,33643.0
1,4582.0,153.39991855621338,33643.0
1,4567.0,157.1999216079712,33643.0
1,4599.0,160.59992504119873,33611.0
1,4596.0,163.39993000030518,33611.0
1,4593.0,166.19993686676025,33611.0
1,4593.0,168.99994373321533,33611.0
1,4593.0,171.699951171875,33611.0
1,4593.0,174.39995861053467,33611.0
1,4593.0,177.09996604919434,33611.0
1,4593.0,179.799973487854,33611.0
1,4581.0,182.49998092651367,33611.0
1,4581.0,185.19998931884766,33611.0
1,4572.0,187.89999771118164,33611.0
1,5052.0,189.80000495910645,33129.0
1,5052.0,191.70001220703125,33129.0
1,5052.0,193.60001945495605,33129.0
1,5052.0,195.50002670288086,33129.0
1,5052.0,197.40003395080566,33129.0
1,5052.0,199.30004119873047,33129.0
1,5052.0,201.20004844665527,33129.0
1,5052.0,203.10005569458008,33129.0
1,5052.0,205.00006294250488,33129.0
1,5052.0,206.9000701904297,33129.0
1,5052.0,208.8000774383545,33129.0
1,5052.0,210.7000846862793,33129.0
1,5052.0,212.6000919342041,33129.0
1,5052.0,214.70009994506836,33129.0
1,5052.0,217.80010795593262,33129.0
1,5052.0,219.90011501312256,33129.0
1,5052.0,222.0001220703125,33129.0
1,5052.0,225.40013313293457,33129.0
1,5052.0,228.80014419555664,33129.0
1,5052.0,232.10015487670898,33129.0
1,5052.0,236.30016708374023,33129.0
1,5052.0,240.00017929077148,33129.0
1,5052.0,243.10018920898438,33129.0
1,5052.0,247.40020179748535,33129.0
1,5052.0,252.0002155303955,33129.0
1,5052.0,256.60022926330566,33129.0
1,5052.0,261.2002410888672,33129.0
1,5052.0,265.80025482177734,33129.0
1,5052.0,270.4002685546875,33129.0
1,5052.0,275.00028228759766,33129.0
1,5052.0,279.5002956390381,33129.0
1,5042.0,284.7003116607666,33129.0
1,5029.0,289.9003276824951,33129.0
1,5907.0,295.10034370422363,32204.0
1,5903.0,298.900354385376,32204.0
1,5903.0,302.70036697387695,32204.0
1,5903.0,306.50037956237793,32204.0
1,5903.0,310.3003921508789,32204.0
1,5903.0,314.10040283203125,32204.0
1,6618.0,317.9004154205322,31472.0
1,6618.0,320.5004253387451,31472.0
1,6618.0,323.00043296813965,31472.0
1,6618.0,325.9004421234131,31472.0
1,6618.0,329.9004554748535,31472.0
1,6618.0,333.90046882629395,31472.0
1,6618.0,337.900484085083,31472.0
1,6618.0,341.90049934387207,31472.0
1,6618.0,345.90051460266113,31472.0
1,6608.0,349.9005298614502,31472.0
1,6608.0,353.90054512023926,31472.0
1,7450.0,357.5005569458008,30610.0
1,7447.0,360.1005668640137,30610.0
1,7446.0,362.6005744934082,30610.0
1,7446.0,364.90057945251465,30610.0
1,7445.0,367.9005889892578,30610.0
1,7445.0,370.8005962371826,30610.0
1,7442.0,374.40060806274414,30610.0
1,8277.0,378.00061988830566,29743.0
1,8277.0,381.0006294250488,29743.0
1,8275.0,384.00063705444336,29743.0
1,8274.0,387.00064849853516,29743.0
1,8274.0,389.9006576538086,29743.0
1,8274.0,393.50067138671875,29743.0
1,8274.0,397.1006851196289,29743.0
1,8274.0,400.70069885253906,29743.0
1,9108.0,404.3007125854492,28846.0
1,9108.0,406.9007225036621,28846.0
1,9108.0,409.500732421875,28846.0
1,9108.0,412.1007423400879,28846.0
1,9108.0,414.7007522583008,28846.0
1,9108.0,417.2007598876953,28846.0
1,9108.0,419.6007652282715,28846.0
1,9108.0,422.00077056884766,28846.0
1,9108.0,425.00078201293945,28846.0
1,9108.0,427.9007911682129,28846.0
1,9108.0,431.4008026123047,28846.0
1,9108.0,435.6008186340332,28846.0
1,9120.0,439.8008346557617,28834.0
1,9120.0,443.4008483886719,28834.0
1,9120.0,447.00086212158203,28834.0
1,9110.0,450.5008735656738,28834.0
1,9103.0,454.80088806152344,28834.0
1,9094.0,458.9009017944336,28834.0
1,9628.0,463.00091552734375,28300.0
1,9625.0,466.3009262084961,28300.0
1,9625.0,469.60093688964844,28300.0
1,9625.0,473.80095291137695,28300.0
1,9625.0,478.00096893310547,28300.0
1,9609.0,482.200984954834,28300.0
1,9608.0,486.20100021362305,28300.0
1,9618.0,489.8010139465332,28290.0
1,9617.0,493.40102767944336,28290.0
1,9601.0,497.0010414123535,28290.0
1,10351.0,500.6010551452637,27528.0
1,10349.0,503.401065826416,27528.0
1,10348.0,506.20107650756836,27528.0
1,10326.0,509.0010871887207,27528.0
1,10326.0,511.7010955810547,27528.0
1,10324.0,514.0011024475098,27528.0
1,10840.0,515.9011077880859,27010.0
1,10838.0,517.8011131286621,27010.0
1,10838.0,519.7011184692383,27010.0
1,10838.0,521.6011238098145,27010.0
1,10838.0,523.5011291503906,27010.0
1,10838.0,525.4011344909668,27010.0
1,10838.0,527.301139831543,27010.0
1,10838.0,529.2011451721191,27010.0
1,10838.0,531.1011505126953,27010.0
1,10838.0,533.8011589050293,27010.0
1,10838.0,536.7011680603027,27010.0
1,10838.0,539.5011787414551,27010.0
1,10838.0,542.7011909484863,27010.0
1,10838.0,545.9012031555176,27010.0
1,10838.0,549.1012153625488,27010.0
1,10838.0,552.4012260437012,27010.0
1,10838.0,556.4012413024902,27010.0
1,10838.0,560.3012542724609,27010.0
1,10838.0,564.2012672424316,27010.0
1,10838.0,568.001277923584,27010.0
1,10838.0,571.8012886047363,27010.0
1,10838.0,575.6012992858887,27010.0
1,10838.0,579.401309967041,27010.0
1,10829.0,583.2013053894043,27010.0
