"stored","consumed","remaining"
0.0,2.1000000312924385,39115.0
490.0,4.8000001311302185,38617.0
480.0,7.600000202655792,38617.0
887.0,10.400000274181366,38201.0
885.0,12.4000004529953,38201.0
885.0,14.400000929832458,38201.0
883.0,16.30000138282776,38201.0
883.0,18.900001764297485,38201.0
883.0,21.400002360343933,38201.0
879.0,24.600002884864807,38201.0
878.0,28.00000286102295,38201.0
1009.0,31.80000329017639,38069.0
1008.0,35.00000333786011,38069.0
1098.0,38.200002670288086,37979.0
1087.0,40.10000228881836,37979.0
1087.0,42.70000147819519,37979.0
1087.0,45.30000042915344,37979.0
1087.0,47.79999923706055,37979.0
1080.0,50.8999981880188,37979.0
1080.0,54.499995708465576,37979.0
1512.0,57.99999284744263,37545.0
1512.0,60.89999055862427,37545.0
1511.0,64.29998874664307,37545.0
1502.0,66.99998664855957,37545.0
1502.0,69.59998416900635,37545.0
1883.0,72.49998140335083,37151.0
1883.0,74.59997940063477,37151.0
1880.0,76.29997777938843,37151.0
1880.0,78.99997615814209,37151.0
1880.0,80.59997510910034,37151.0
1880.0,82.799973487854,37151.0
1880.0,86.19997024536133,37151.0
1880.0,89.59996700286865,37151.0
1880.0,92.99996423721313,37151.0
1868.0,96.39996099472046,37151.0
2231.0,99.79995822906494,36769.0
2226.0,101.79995632171631,36769.0
2226.0,103.79995441436768,36769.0
2223.0,105.59995365142822,36769.0
2221.0,108.39995098114014,36769.0
2219.0,111.09994888305664,36769.0
2219.0,113.79994678497314,36769.0
2217.0,116.49994468688965,36769.0
2210.0,119.19994258880615,36769.0
2210.0,121.89994049072266,36769.0
2205.0,124.59993839263916,36769.0
2200.0,127.29993629455566,36769.0
2195.0,129.99993705749512,36769.0
2172.0,132.6999387741089,36769.0
2691.0,135.39994049072266,36243.0
2684.0,137.49994087219238,36243.0
2684.0,140.49994087219238,36243.0
2677.0,143.49994087219238,36243.0
2673.0,146.49994087219238,36243.0
2673.0,149.4999418258667,36243.0
2673.0,152.49994277954102,36243.0
2673.0,155.49994468688965,36243.0
2673.0,158.49994659423828,36243.0
2673.0,161.4999485015869,36243.0
2673.0,164.49995231628418,36243.0
2661.0,167.19995498657227,36243.0
2633.0,171.19996070861816,36243.0
3457.0,174.99996662139893,35416.0
3457.0,177.99997234344482,35416.0
3454.0,180.99997901916504,35416.0
3454.0,183.99998569488525,35416.0
3454.0,186.5999927520752,35416.0
3454.0,189.69999885559082,35416.0
3449.0,193.60000896453857,35416.0
3441.0,197.8000202178955,35416.0
3441.0,202.00003242492676,35416.0
4346.0,205.20004272460938,34500.0
4345.0,208.400053024292,34500.0
4345.0,211.6000633239746,34500.0
4345.0,214.80007362365723,34500.0
4345.0,218.00008392333984,34500.0
4345.0,221.20009422302246,34500.0
4345.0,224.40010452270508,34500.0
4345.0,227.50011444091797,34500.0
4308.0,230.60012435913086,34500.0
4979.0,232.8001308441162,33824.0
4979.0,235.60013961791992,33824.0
4975.0,238.40014839172363,33824.0
4974.0,241.20015716552734,33824.0
4974.0,244.00016593933105,33824.0
4974.0,246.80017471313477,33824.0
4974.0,250.30018424987793,33824.0
4974.0,253.8001937866211,33824.0
4974.0,257.30020332336426,33824.0
4958.0,260.8002128601074,33824.0
5043.0,264.7002239227295,33737.0
5043.0,268.50023460388184,33737.0
5043.0,272.3002452850342,33737.0
5043.0,276.1002559661865,33737.0
5036.0,279.80026626586914,33737.0
5631.0,283.3002758026123,33129.0
5629.0,286.20028495788574,33129.0
5619.0,289.1002941131592,33129.0
5619.0,292.0003032684326,33129.0
5617.0,294.50031089782715,33129.0
5615.0,297.0003185272217,33129.0
5815.0,299.5003261566162,32914.0
5812.0,301.7003288269043,32914.0
5812.0,304.10033798217773,32914.0
5812.0,306.9003486633301,32914.0
5812.0,309.7003593444824,32914.0
5812.0,312.50037002563477,32914.0
5812.0,315.3003787994385,32914.0
5812.0,318.1003894805908,32914.0
5812.0,320.90040016174316,32914.0
5812.0,323.6004104614258,32914.0
5812.0,326.30041885375977,32914.0
5812.0,329.0004291534424,32914.0
6367.0,330.9004364013672,32341.0
6367.0,332.800443649292,32341.0
6367.0,334.7004508972168,32341.0
6367.0,336.6004581451416,32341.0
6367.0,338.5004653930664,32341.0
6367.0,340.4004707336426,32341.0
6367.0,342.3004779815674,32341.0
6367.0,344.2004852294922,32341.0
6367.0,346.100492477417,32341.0
6367.0,348.0004997253418,32341.0
6367.0,350.10050773620605,32341.0
6367.0,352.2005157470703,32341.0
6367.0,353.90052223205566,32341.0
6367.0,356.9005317687988,32341.0
6367.0,359.900541305542,32341.0
6367.0,362.90055084228516,32341.0
6367.0,365.90056228637695,32341.0
6367.0,368.90057373046875,32341.0
6367.0,371.8005828857422,32341.0
6367.0,374.7005920410156,32341.0
6367.0,377.40059661865234,32341.0
6367.0,381.1006088256836,32341.0
6367.0,384.80062103271484,32341.0
6367.0,388.5006332397461,32341.0
6367.0,392.60064697265625,32341.0
6347.0,397.4006652832031,32341.0
7260.0,402.20068359375,31401.0
7258.0,406.0006980895996,31401.0
7258.0,409.70071029663086,31401.0
7258.0,413.4007225036621,31401.0
7258.0,417.10073471069336,31401.0
7258.0,420.8007469177246,31401.0
7235.0,424.50075912475586,31401.0
7235.0,428.2007713317871,31401.0
7282.0,431.4007797241211,31339.0
8086.0,434.2007865905762,30535.0
8051.0,436.000789642334,30535.0
8050.0,437.8007926940918,30535.0
8050.0,439.6007957458496,30535.0
8050.0,441.4007987976074,30535.0
8050.0,443.20080184936523,30535.0
8050.0,445.00080490112305,30535.0
8050.0,446.80080795288086,30535.0
8050.0,448.6008110046387,30535.0
8050.0,450.4008140563965,30535.0
8050.0,452.2008171081543,30535.0
8050.0,454.0008201599121,30535.0
8050.0,455.8008232116699,30535.0
8050.0,457.60082626342773,30535.0
8050.0,459.40082931518555,30535.0
8050.0,461.20083236694336,30535.0
8050.0,463.0008354187012,30535.0
8050.0,464.800838470459,30535.0
8050.0,466.6008415222168,30535.0
8050.0,468.4008445739746,30535.0
8050.0,470.2008476257324,30535.0
8050.0,472.00085067749023,30535.0
8050.0,473.80085372924805,30535.0
8050.0,475.60085678100586,30535.0
8050.0,477.4008598327637,30535.0
8050.0,479.80086517333984,30535.0
8050.0,481.60086822509766,30535.0
8050.0,484.60087966918945,30535.0
8050.0,487.60089111328125,30535.0
8050.0,490.60090255737305,30535.0
8050.0,493.60091400146484,30535.0
8050.0,496.5009231567383,30535.0
8050.0,499.4009323120117,30535.0
8050.0,502.30094146728516,30535.0
8050.0,505.80095291137695,30535.0
8050.0,507.5009574890137,30535.0
8050.0,509.40096282958984,30535.0
8050.0,512.2009735107422,30535.0
8050.0,514.8009796142578,30535.0
8050.0,517.5009880065918,30535.0
8050.0,521.0009994506836,30535.0
8050.0,524.1010055541992,30535.0
8050.0,527.9010162353516,30535.0
8050.0,531.7010269165039,30535.0
8050.0,535.5010375976562,30535.0
8050.0,539.3010482788086,30535.0
8050.0,543.1010589599609,30535.0
8167.0,546.9010696411133,30418.0
8145.0,549.7010765075684,30418.0
8530.0,552.5010833740234,29999.0
8528.0,554.5010871887207,29999.0
8528.0,556.501091003418,29999.0
8528.0,558.5010948181152,29999.0
8528.0,560.5010986328125,29999.0
8528.0,562.5011024475098,29999.0
8528.0,564.4011039733887,29999.0
8528.0,566.2011070251465,29999.0
8528.0,568.0011100769043,29999.0
8528.0,569.8011131286621,29999.0
8528.0,571.6011161804199,29999.0
8528.0,573.4011192321777,29999.0
8528.0,575.2011222839355,29999.0
8528.0,577.0011253356934,29999.0
8528.0,578.8011283874512,29999.0
8528.0,580.601131439209,29999.0
8528.0,582.4011344909668,29999.0
8528.0,584.2011375427246,29999.0
8528.0,585.9011421203613,29999.0
8528.0,587.7011451721191,29999.0
8528.0,589.6011505126953,29999.0
8528.0,591.5011558532715,29999.0
8528.0,593.3011589050293,29999.0
8528.0,595.1011619567871,29999.0
8528.0,596.9011650085449,29999.0
8528.0,598.7011680603027,29999.0
8528.0,600.701171875,29999.0
8528.0,603.401180267334,29999.0
8528.0,606.101188659668,29999.0
8528.0,608.801197052002,29999.0
8528.0,611.5012054443359,29999.0
8528.0,614.2012138366699,29999.0
8528.0,616.9012222290039,29999.0
8528.0,619.6012229919434,29999.0
8528.0,622.3012237548828,29999.0
8528.0,625.0012245178223,29999.0
8528.0,627.7012138366699,29999.0
8520.0,630.4012031555176,29999.0
8520.0,633.5011825561523,29999.0
8519.0,636.2011680603027,29999.0
8510.0,638.9011535644531,29999.0
8510.0,641.6011390686035,29999.0
8510.0,644.3011245727539,29999.0
8510.0,647.1011009216309,29999.0
8510.0,650.0010757446289,29999.0
8510.0,652.8010520935059,29999.0
8510.0,656.4010276794434,29999.0
8510.0,660.2010040283203,29999.0
8445.0,664.0009727478027,29999.0
9352.0,667.8009414672852,29090.0
9350.0,670.8009147644043,29090.0
9350.0,673.8008880615234,29090.0
9337.0,676.7008628845215,29090.0
9473.0,679.6008377075195,28905.0
9473.0,681.5008201599121,28905.0
9470.0,683.3008003234863,28905.0
9470.0,685.80078125,28905.0
9470.0,688.5007591247559,28905.0
9470.0,691.2007369995117,28905.0
9470.0,693.9007148742676,28905.0
9470.0,696.6006927490234,28905.0
9470.0,699.3006706237793,28905.0
9470.0,702.0006446838379,28905.0
9470.0,704.7006149291992,28905.0
9470.0,707.4005813598633,28905.0
9470.0,710.1005477905273,28905.0
9470.0,712.8005142211914,28905.0
9470.0,715.5004806518555,28905.0
9470.0,718.1004486083984,28905.0
9470.0,721.7004089355469,28905.0
9470.0,725.3003692626953,28905.0
9470.0,728.9003295898438,28905.0
10004.0,732.5002899169922,28337.0
9964.0,735.3002548217773,28337.0
9962.0,738.0002212524414,28337.0
9962.0,741.4001846313477,28337.0
9962.0,744.8001480102539,28337.0
9962.0,748.2001113891602,28337.0
9962.0,751.5000762939453,28337.0
9962.0,755.7000350952148,28337.0
9962.0,759.8999938964844,28337.0
9962.0,764.0999526977539,28337.0
9962.0,768.0999145507812,28337.0
9962.0,772.999870300293,28337.0
9962.0,776.8998336791992,28337.0
9962.0,780.6997985839844,28337.0
9919.0,783.1997680664062,28337.0
9919.0,786.4997329711914,28337.0
10861.0,788.3997039794922,27393.0
10859.0,790.6996688842773,27393.0
10857.0,792.5996398925781,27393.0
10856.0,795.3996047973633,27393.0
10856.0,797.9995727539062,27393.0
10856.0,801.9995346069336,27393.0
10855.0,805.9994964599609,27393.0
10854.0,809.9994583129883,27393.0
10854.0,813.9994201660156,27393.0
11116.0,817.999382019043,27131.0
11105.0,821.199348449707,27131.0
11862.0,824.3993148803711,26373.0
11845.0,826.9992828369141,26373.0
11844.0,829.599250793457,26373.0
11823.0,832.0992202758789,26373.0
11822.0,834.4991912841797,26373.0
11822.0,837.8991546630859,26373.0
12183.0,840.6991195678711,26011.0
12182.0,843.4990844726562,26011.0
12181.0,846.2990493774414,26011.0
12181.0,848.9990158081055,26011.0
12181.0,852.3989791870117,26011.0
12181.0,855.798942565918,26011.0
12181.0,859.1989059448242,26011.0
12181.0,862.4988708496094,26011.0
12181.0,866.3988342285156,26011.0
12181.0,869.5988006591797,26011.0
12181.0,872.2987670898438,26011.0
12163.0,875.8987274169922,26011.0
12147.0,879.2986907958984,26011.0
12145.0,883.1986541748047,26011.0
13139.0,886.4986190795898,25015.0
13139.0,889.798583984375,25015.0
13138.0,892.9985504150391,25015.0
14058.0,897.3985061645508,24083.0
14058.0,901.2984619140625,24083.0
14058.0,905.8984146118164,24083.0
14058.0,910.4983673095703,24083.0
14058.0,915.0983200073242,24083.0
14058.0,919.6982727050781,24083.0
14025.0,924.298225402832,24083.0
14013.0,928.8981781005859,24083.0
14177.0,932.6981353759766,23919.0
14155.0,936.4980926513672,23919.0
14133.0,940.2980499267578,23919.0
14133.0,943.7980117797852,23919.0
14855.0,946.3979797363281,23165.0
14852.0,949.3979415893555,23165.0
14850.0,952.2979049682617,23165.0
14850.0,955.8978652954102,23165.0
14845.0,959.2978286743164,23165.0
15630.0,962.0977935791016,22380.0
15630.0,964.8977584838867,22380.0
15630.0,967.5977249145508,22380.0
15630.0,970.2976913452148,22380.0
15630.0,972.9976577758789,22380.0
15630.0,975.697624206543,22380.0
15630.0,978.397590637207,22380.0
15630.0,981.0975570678711,22380.0
15630.0,983.597526550293,22380.0
15608.0,986.7974853515625,22380.0
15606.0,989.8974456787109,22380.0
15606.0,993.6974029541016,22380.0
16502.0,996.6973648071289,21482.0
16500.0,999.6973266601562,21482.0
16500.0,1002.6972885131836,21482.0
16500.0,1005.6972503662109,21482.0
16500.0,1008.5972137451172,21482.0
16500.0,1011.4971771240234,21482.0
16500.0,1014.3971405029297,21482.0
16500.0,1017.2971038818359,21482.0
16500.0,1020.0970687866211,21482.0
16467.0,1022.8970336914062,21482.0
16491.0,1025.9969940185547,21455.0
16488.0,1029.3969497680664,21455.0
16488.0,1032.7969055175781,21455.0
16488.0,1036.1968612670898,21455.0
16488.0,1039.5968170166016,21455.0
16488.0,1042.9967727661133,21455.0
16488.0,1046.396728515625,21455.0
16488.0,1049.7966842651367,21455.0
16488.0,1053.1966400146484,21455.0
16488.0,1056.5965957641602,21455.0
16488.0,1059.8965530395508,21455.0
16488.0,1063.0965118408203,21455.0
16488.0,1066.2964706420898,21455.0
16488.0,1069.4964294433594,21455.0
16488.0,1072.696388244629,21455.0
16477.0,1075.8963470458984,21455.0
16477.0,1079.096305847168,21455.0
