"stored","consumed","remaining"
757.0,1.9000000283122063,35615.0
757.0,3.8000000566244125,35615.0
754.0,5.70000022649765,35615.0
753.0,7.000000149011612,35615.0
750.0,8.100000083446503,35615.0
750.0,10.000000238418579,35615.0
747.0,11.90000057220459,35615.0
745.0,13.80000102519989,35615.0
744.0,15.500001430511475,35615.0
744.0,17.000001788139343,35615.0
741.0,18.700002193450928,35615.0
741.0,20.200002551078796,35615.0
739.0,21.50000286102295,35615.0
737.0,23.40000331401825,35615.0
737.0,25.30000376701355,35615.0
735.0,27.000004172325134,35615.0
733.0,28.70000457763672,35615.0
732.0,30.200004935264587,35615.0
732.0,32.10000538825989,35615.0
731.0,33.80000567436218,35615.0
730.0,35.5000057220459,35615.0
729.0,37.20000457763672,35615.0
729.0,38.90000319480896,35615.0
728.0,40.20000195503235,35615.0
728.0,41.70000076293945,35615.0
728.0,43.299999713897705,35615.0
728.0,46.49999785423279,35615.0
728.0,49.399996280670166,35615.0
728.0,52.49999451637268,35615.0
940.0,55.599992752075195,35397.0
939.0,58.79999041557312,35397.0
929.0,61.89998817443848,35397.0
929.0,65.69998550415039,35397.0
1694.0,69.1999831199646,34630.0
1694.0,72.99998092651367,34630.0
1694.0,76.899977684021,34630.0
1694.0,80.39997434616089,34630.0
1694.0,84.29997062683105,34630.0
1694.0,87.99996757507324,34630.0
1684.0,91.89996385574341,34630.0
2073.0,95.59996032714844,34231.0
2069.0,98.49995756149292,34231.0
2838.0,101.3999547958374,33461.0
2838.0,102.89995336532593,33461.0
2837.0,104.59995174407959,33461.0
2837.0,106.29995155334473,33461.0
2836.0,108.19995069503784,33461.0
2835.0,109.49994945526123,33461.0
2834.0,111.19994926452637,33461.0
2834.0,113.09994840621948,33461.0
2834.0,114.59994840621948,33461.0
2834.0,116.09994697570801,33461.0
2834.0,117.59994554519653,33461.0
2834.0,120.29994678497314,33461.0
2834.0,122.79994821548462,33461.0
2834.0,125.2999496459961,33461.0
2834.0,127.79995059967041,33461.0
3225.0,130.29995155334473,33052.0
3225.0,132.19995212554932,33052.0
3225.0,134.0999526977539,33052.0
3225.0,135.59995365142822,33052.0
3225.0,137.4999542236328,33052.0
3225.0,139.19995498657227,33052.0
3225.0,140.69995498657227,33052.0
3225.0,142.39995670318604,33052.0
3225.0,143.89995765686035,33052.0
3225.0,145.79995918273926,33052.0
3225.0,147.2999620437622,33052.0
3225.0,148.9999647140503,33052.0
3225.0,150.89996719360352,33052.0
3225.0,152.59996891021729,33052.0
3225.0,154.29997158050537,33052.0
3225.0,156.1999740600586,33052.0
3225.0,157.69997692108154,33052.0
3225.0,159.59997940063477,33052.0
