"stored","consumed","remaining"
1552.0,1.700000025331974,36377.0
1545.0,3.400000050663948,36377.0
1542.0,5.10000017285347,36377.0
1542.0,6.60000017285347,36377.0
1540.0,8.300000071525574,36377.0
1537.0,10.20000022649765,36377.0
1535.0,12.100000619888306,36377.0
1534.0,13.80000102519989,36377.0
1533.0,15.500001430511475,36377.0
1532.0,17.400001883506775,36377.0
1531.0,18.900002241134644,36377.0
1530.0,20.600002646446228,36377.0
1529.0,22.300003051757812,36377.0
1528.0,23.600003361701965,36377.0
1525.0,25.500003814697266,36377.0
1524.0,27.20000422000885,36377.0
1524.0,29.10000467300415,36377.0
1523.0,30.800005078315735,36377.0
1522.0,32.700005531311035,36377.0
1521.0,33.80000567436218,36377.0
1521.0,35.30000567436218,36377.0
1520.0,37.2000048160553,36377.0
1520.0,39.100003480911255,36377.0
1520.0,41.60000205039978,36377.0
1520.0,44.90000009536743,36377.0
1520.0,48.19999814033508,36377.0
1520.0,51.19999647140503,36377.0
1520.0,55.09999489784241,36377.0
1506.0,58.99999284744263,36377.0
1566.0,62.699990034103394,36317.0
1564.0,65.79998779296875,36317.0
1564.0,68.89998483657837,36317.0
1562.0,71.99998188018799,36317.0
1562.0,75.09997892379761,36317.0
2259.0,77.19997692108154,35606.0
3014.0,79.49997472763062,34838.0
3012.0,81.09997320175171,34838.0
3008.0,83.59997129440308,34838.0
3008.0,86.69996881484985,34838.0
3455.0,88.99996662139893,34388.0
3453.0,91.49996423721313,34388.0
3451.0,93.7999620437622,34388.0
3451.0,96.09995985031128,34388.0
3449.0,98.39995813369751,34388.0
3447.0,100.89995622634888,34388.0
3447.0,103.19995403289795,34388.0
3446.0,105.49995183944702,34388.0
3445.0,107.7999496459961,34388.0
3445.0,109.89994955062866,34388.0
3987.0,112.19994926452637,33846.0
3986.0,114.09994840621948,33846.0
3985.0,115.79994773864746,33846.0
3985.0,117.4999475479126,33846.0
3984.0,118.9999475479126,33846.0
3983.0,120.49994850158691,33846.0
3982.0,122.19994926452637,33846.0
3982.0,123.99995040893555,33846.0
3981.0,125.89995098114014,33846.0
3980.0,127.59995079040527,33846.0
3980.0,129.49995136260986,33846.0
3980.0,130.79995346069336,33846.0
3980.0,132.09995460510254,33846.0
3980.0,133.99995613098145,33846.0
3979.0,135.6999568939209,33846.0
3979.0,137.5999584197998,33846.0
3978.0,139.29995918273926,33846.0
3978.0,141.19996070861816,33846.0
3978.0,143.0999631881714,33846.0
3978.0,144.59996604919434,33846.0
3978.0,146.29996871948242,33846.0
3978.0,147.9999713897705,33846.0
3978.0,150.7999725341797,33846.0
3978.0,153.299973487854,33846.0
3978.0,155.99997520446777,33846.0
3978.0,158.59997749328613,33846.0
3978.0,161.29997634887695,33846.0
3976.0,164.59997749328613,33846.0
3976.0,167.69998168945312,33846.0
3976.0,170.79998683929443,33846.0
3976.0,173.89999198913574,33846.0
3976.0,176.7999963760376,33846.0
3976.0,179.9000005722046,33846.0
3976.0,183.00000476837158,33846.0
3976.0,186.30000972747803,33846.0
4404.0,189.6000156402588,33382.0
4389.0,192.1000213623047,33382.0
5045.0,194.2000274658203,32726.0
5043.0,196.1000337600708,32726.0
5043.0,197.80003929138184,32726.0
5043.0,199.50004482269287,32726.0
5042.0,201.40005111694336,32726.0
5042.0,203.30005741119385,32726.0
5042.0,205.00006294250488,32726.0
5042.0,206.70006847381592,32726.0
5042.0,209.20007419586182,32726.0
5024.0,212.1000804901123,32726.0
5023.0,215.20008850097656,32726.0
5004.0,218.10009574890137,32726.0
5415.0,221.20010375976562,32315.0
5413.0,223.1001091003418,32315.0
5412.0,225.20011520385742,32315.0
5412.0,227.70012283325195,32315.0
5411.0,230.40013122558594,32315.0
5411.0,232.90013885498047,32315.0
5409.0,235.20014572143555,32315.0
5408.0,238.50015449523926,32315.0
5408.0,241.60016250610352,32315.0
5755.0,244.70017051696777,31942.0
5753.0,247.40017890930176,31942.0
5752.0,250.10018730163574,31942.0
5752.0,252.60019493103027,31942.0
5752.0,254.7002010345459,31942.0
5751.0,257.70020866394043,31942.0
5751.0,260.8002166748047,31942.0
5751.0,263.90022468566895,31942.0
5721.0,266.80023193359375,31942.0
6379.0,269.900239944458,31281.0
6379.0,272.00024604797363,31281.0
6379.0,274.50025367736816,31281.0
6379.0,276.80026054382324,31281.0
7095.0,279.3002681732178,30543.0
7095.0,282.00027656555176,30543.0
7090.0,284.3002815246582,30543.0
7647.0,286.80028915405273,29986.0
7645.0,288.30029487609863,29986.0
7644.0,290.2003002166748,29986.0
7644.0,291.90030670166016,29986.0
7643.0,293.6003131866455,29986.0
7643.0,295.30031967163086,29986.0
7643.0,297.0003261566162,29986.0
7643.0,298.30033111572266,29986.0
7643.0,300.000337600708,29986.0
7643.0,301.70034408569336,29986.0
7643.0,303.4003505706787,29986.0
7643.0,305.10035705566406,29986.0
7643.0,306.8003635406494,29986.0
7643.0,308.7003707885742,29986.0
7643.0,310.600378036499,29986.0
7643.0,312.3003845214844,29986.0
7643.0,314.0003910064697,29986.0
7643.0,315.90039825439453,29986.0
7643.0,317.4004020690918,29986.0
7643.0,318.70040702819824,29986.0
7643.0,319.80041122436523,29986.0
7643.0,321.70041847229004,29986.0
7643.0,323.60042572021484,29986.0
7643.0,325.3004322052002,29986.0
7643.0,327.00043869018555,29986.0
7643.0,328.70044326782227,29986.0
7643.0,330.400447845459,29986.0
7643.0,332.30045318603516,29986.0
7643.0,333.8004570007324,29986.0
7643.0,335.10046005249023,29986.0
7643.0,337.0004653930664,29986.0
7643.0,338.9004707336426,29986.0
7643.0,341.4004783630371,29986.0
7643.0,344.1004867553711,29986.0
7643.0,347.40049743652344,29986.0
7643.0,350.7005081176758,29986.0
7643.0,354.0005187988281,29986.0
7643.0,357.30052947998047,29986.0
7643.0,360.6005401611328,29986.0
7643.0,363.7005500793457,29986.0
7643.0,366.6005573272705,29986.0
7643.0,369.90056800842285,29986.0
7643.0,373.2005786895752,29986.0
7632.0,376.50058937072754,29986.0
7615.0,379.2005977630615,29986.0
8678.0,382.3006076812744,28921.0
8678.0,383.8006114959717,28921.0
8676.0,385.5006160736084,28921.0
8676.0,387.00061988830566,28921.0
8676.0,388.90062522888184,28921.0
8676.0,390.60062980651855,28921.0
8676.0,392.5006351470947,28921.0
8676.0,393.80063819885254,28921.0
8676.0,395.50064277648926,28921.0
8676.0,397.40064811706543,28921.0
8676.0,398.700647354126,28921.0
8676.0,401.2006549835205,28921.0
8676.0,403.70066261291504,28921.0
8676.0,405.80066871643066,28921.0
8676.0,407.5006732940674,28921.0
8676.0,409.80068016052246,28921.0
8676.0,412.300687789917,28921.0
8676.0,414.8006954193115,28921.0
8676.0,416.90070152282715,28921.0
8676.0,418.8007049560547,28921.0
8676.0,421.3007125854492,28921.0
8676.0,423.40071868896484,28921.0
9068.0,425.9007263183594,28510.0
9068.0,427.40073013305664,28510.0
9067.0,428.9007339477539,28510.0
9066.0,430.6007385253906,28510.0
9065.0,432.70074462890625,28510.0
9065.0,435.2007522583008,28510.0
9064.0,437.90076065063477,28510.0
9063.0,440.60076904296875,28510.0
9062.0,443.1007766723633,28510.0
9062.0,445.80078506469727,28510.0
9062.0,448.3007926940918,28510.0
9017.0,450.8008003234863,28510.0
9016.0,453.30080795288086,28510.0
9015.0,456.00081634521484,28510.0
9973.0,458.3008232116699,27552.0
9951.0,460.2008285522461,27552.0
9951.0,461.70083236694336,27552.0
