"stored","consumed","remaining"
0.0,1.700000025331974,39157.0
0.0,3.9000000804662704,39157.0
684.0,5.900000125169754,38473.0
682.0,7.70000022649765,38473.0
680.0,10.000000357627869,38473.0
680.0,11.700000524520874,38473.0
675.0,14.3000009059906,38473.0
675.0,17.100001454353333,38473.0
979.0,21.000002145767212,38167.0
1916.0,23.9000027179718,37223.0
1903.0,25.90000295639038,37223.0
1901.0,27.90000343322754,37223.0
1900.0,29.900003671646118,37223.0
1900.0,31.900003671646118,37223.0
1900.0,33.600003242492676,37223.0
1900.0,36.50000309944153,37223.0
1900.0,40.10000228881836,37223.0
1900.0,43.60000157356262,37223.0
1900.0,47.799999713897705,37223.0
1878.0,51.99999761581421,37223.0
2624.0,55.599995136260986,36477.0
3307.0,58.19999313354492,35786.0
3692.0,60.09999132156372,35401.0
3691.0,62.59998941421509,35401.0
3687.0,65.79998731613159,35401.0
3685.0,68.9999852180481,35401.0
3684.0,72.1999831199646,35401.0
3684.0,75.29998207092285,35401.0
3684.0,77.79997968673706,35401.0
3684.0,80.49997758865356,35401.0
3684.0,83.99997425079346,35401.0
3683.0,87.3999719619751,35401.0
3673.0,91.79996824264526,35401.0
3946.0,95.39996528625488,35126.0
4087.0,98.89996242523193,34970.0
4087.0,102.29995918273926,34970.0
4077.0,105.69995594024658,34970.0
4361.0,108.9999532699585,34681.0
4343.0,111.699951171875,34681.0
4339.0,114.3999490737915,34681.0
4384.0,116.69994735717773,34636.0
4382.0,118.59994602203369,34636.0
4382.0,120.49994468688965,34636.0
4382.0,123.19994258880615,34636.0
4382.0,125.79994106292725,34636.0
4382.0,128.5999402999878,34636.0
4382.0,131.39993953704834,34636.0
4382.0,134.1999387741089,34636.0
4382.0,136.89993858337402,34636.0
4382.0,139.59993839263916,34636.0
4375.0,142.89993858337402,34636.0
4641.0,146.09993648529053,34364.0
4639.0,149.29993534088135,34364.0
4639.0,152.4999361038208,34364.0
4637.0,155.6999387741089,34364.0
4637.0,158.89994144439697,34364.0
4637.0,161.99994564056396,34364.0
4637.0,164.89995002746582,34364.0
4637.0,168.09995555877686,34364.0
4637.0,170.99996089935303,34364.0
4637.0,174.2999668121338,34364.0
4637.0,178.09997367858887,34364.0
4628.0,181.89998245239258,34364.0
4628.0,185.6999912261963,34364.0
5436.0,189.5,33546.0
5434.0,192.50000762939453,33546.0
5432.0,195.50001525878906,33546.0
5432.0,198.40002346038818,33546.0
5432.0,201.30003261566162,33546.0
5432.0,204.20004177093506,33546.0
5396.0,207.1000509262085,33546.0
5396.0,210.00006008148193,33546.0
6025.0,211.90006732940674,32914.0
6023.0,213.80007457733154,32914.0
6021.0,215.70008182525635,32914.0
6021.0,217.60008907318115,32914.0
6021.0,219.50009632110596,32914.0
6021.0,221.40010356903076,32914.0
6021.0,223.30011081695557,32914.0
6021.0,225.20011806488037,32914.0
6021.0,227.10012531280518,32914.0
6021.0,229.00013256072998,32914.0
6021.0,230.90013980865479,32914.0
6021.0,232.8001470565796,32914.0
6021.0,234.70015335083008,32914.0
6021.0,236.60016059875488,32914.0
6021.0,238.5001678466797,32914.0
6021.0,240.4001750946045,32914.0
6021.0,242.3001823425293,32914.0
6021.0,244.2001895904541,32914.0
6021.0,246.1001968383789,32914.0
6021.0,248.0002040863037,32914.0
6021.0,249.90021133422852,32914.0
6021.0,251.80021858215332,32914.0
6021.0,253.70022583007812,32914.0
6021.0,255.60023307800293,32914.0
6021.0,257.50024032592773,32914.0
6021.0,259.40024757385254,32914.0
6021.0,261.30025482177734,32914.0
6021.0,263.20026206970215,32914.0
6021.0,265.10026931762695,32914.0
6021.0,267.00027656555176,32914.0
6021.0,268.90028381347656,32914.0
6021.0,270.80029106140137,32914.0
6021.0,272.7002983093262,32914.0
6021.0,274.600305557251,32914.0
6021.0,276.5003128051758,32914.0
6021.0,278.4003200531006,32914.0
6021.0,280.3003273010254,32914.0
6021.0,282.2003345489502,32914.0
6021.0,284.100341796875,32914.0
6021.0,286.0003490447998,32914.0
6021.0,287.9003562927246,32914.0
6021.0,289.8003616333008,32914.0
6021.0,291.7003688812256,32914.0
6021.0,293.60037422180176,32914.0
6021.0,295.50038146972656,32914.0
6021.0,297.40038871765137,32914.0
6021.0,299.30039405822754,32914.0
6021.0,301.20040130615234,32914.0
6021.0,303.10040855407715,32914.0
6021.0,305.00041580200195,32914.0
6021.0,306.9004211425781,32914.0
6021.0,308.80042839050293,32914.0
6021.0,310.70043563842773,32914.0
6021.0,312.60044288635254,32914.0
6021.0,314.50045013427734,32914.0
6021.0,316.40045738220215,32914.0
6021.0,318.30046463012695,32914.0
6021.0,320.20047187805176,32914.0
6021.0,322.10047912597656,32914.0
6021.0,324.00048446655273,32914.0
6021.0,325.90049171447754,32914.0
6021.0,327.80049896240234,32914.0
6021.0,329.70050621032715,32914.0
6021.0,331.60051345825195,32914.0
6021.0,333.50052070617676,32914.0
6021.0,335.40052795410156,32914.0
6021.0,337.30053520202637,32914.0
6021.0,339.2005424499512,32914.0
6021.0,341.100549697876,32914.0
6021.0,343.0005569458008,32914.0
6021.0,344.9005641937256,32914.0
6021.0,346.8005714416504,32914.0
6021.0,348.7005786895752,32914.0
6021.0,350.6005859375,32914.0
6021.0,352.5005931854248,32914.0
6021.0,354.4006004333496,32914.0
6021.0,356.3006076812744,32914.0
6021.0,358.2006149291992,32914.0
6021.0,360.100622177124,32914.0
6021.0,362.0006294250488,32914.0
6021.0,363.90063667297363,32914.0
6021.0,365.80064392089844,32914.0
6021.0,367.70065116882324,32914.0
6021.0,369.60065841674805,32914.0
6021.0,371.50066566467285,32914.0
6021.0,373.40067291259766,32914.0
